kegg.names labels type x y width height DCIS_1 DCIS_2 DCIS_3 DCIS_1.col DCIS_2.col DCIS_3.col
5 3292 HSD17B1 gene 899 1159 46 17 -1.41884303590631 0.414448967517521 -1.94739281748529 #00FF00 #D3D3D3 #00FF00
187 412 STS gene 262 182 46 17 -0.0492759199317039 -0.115514360330595 0.0414022311750104 #9EDE9E #6AE96A #9EDE9E
188 6820 SULT2B1 gene 262 203 46 17 0.610621245099239 0.249945487475954 0.115918580647562 #D3D3D3 #D3D3D3 #9EDE9E
189 1583 CYP11A1 gene 297 251 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
190 1583 CYP11A1 gene 297 315 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
191 1583 CYP11A1 gene 152 253 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
192 1583 CYP11A1 gene 153 311 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
193 1583 CYP11A1 gene 156 626 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
194 1583 CYP11A1 gene 226 411 46 17 -0.0554510326398203 -0.0985427677978574 0.023558462979862 #9EDE9E #9EDE9E #9EDE9E
196 1586 CYP17A1 gene 122 425 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
197 1589 CYP21A2 gene 321 421 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
198 3283 HSD3B1 gene 370 401 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
199 3283 HSD3B1 gene 370 380 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
200 9420 CYP7B1 gene 355 474 46 17 -0.0702449839100661 0.034287062115391 0.185501180265241 #9EDE9E #9EDE9E #9EDE9E
201 412 STS gene 355 551 46 17 -0.0492759199317039 -0.115514360330595 0.0414022311750104 #9EDE9E #6AE96A #9EDE9E
202 6820 SULT2B1 gene 355 572 46 17 0.610621245099239 0.249945487475954 0.115918580647562 #D3D3D3 #D3D3D3 #9EDE9E
203 3283 HSD3B1 gene 370 530 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
204 3283 HSD3B1 gene 370 509 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
205 3283 HSD3B1 gene 370 638 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
206 3283 HSD3B1 gene 370 617 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
207 3283 HSD3B1 gene 370 760 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
208 3283 HSD3B1 gene 370 739 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
209 3283 HSD3B1 gene 370 841 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
210 3283 HSD3B1 gene 370 820 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
211 1584 CYP11B1 gene 319 782 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
213 6820 SULT2B1 gene 163 919 46 17 0.610621245099239 0.249945487475954 0.115918580647562 #D3D3D3 #D3D3D3 #9EDE9E
214 412 STS gene 163 946 46 17 -0.0492759199317039 -0.115514360330595 0.0414022311750104 #9EDE9E #6AE96A #9EDE9E
215 1543 CYP1A1 gene 295 952 46 17 -0.695091562110674 0.162626289377409 0.315353156299864 #35F435 #9EDE9E #D3D3D3
217 3283 HSD3B1 gene 370 1029 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
218 3283 HSD3B1 gene 370 1008 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
219 3283 HSD3B1 gene 370 1244 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
220 3283 HSD3B1 gene 370 1223 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
221 1589 CYP21A2 gene 321 674 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
222 3283 HSD3B1 gene 370 1113 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
223 3283 HSD3B1 gene 370 1092 46 17 -0.477301555077034 -0.336333639676195 0.269277868514057 #35F435 #6AE96A #D3D3D3
224 1586 CYP17A1 gene 320 593 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
225 6715 SRD5A1 gene 691 186 46 17 -0.606882629825417 -0.44772575246166 -0.26665354844049 #35F435 #35F435 #6AE96A
226 1109 AKR1C4 gene 883 186 46 17 -0.499250146051552 -0.269103575484609 -0.317242019290356 #35F435 #6AE96A #6AE96A
227 1585 CYP11B2 gene 650 304 46 17 -0.0989910005178816 -0.157959205765331 0.0689609363849186 #9EDE9E #6AE96A #9EDE9E
228 6718 AKR1D1 gene 792 269 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
229 1109 AKR1C4 gene 876 270 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
230 1584 CYP11B1 gene 597 389 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
231 1589 CYP21A2 gene 493 421 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
234 3290 HSD11B1 gene 707 338 46 17 -0.064537757609874 -0.017146350178928 -0.00667463185437622 #9EDE9E #9EDE9E #9EDE9E
235 3291 HSD11B2 gene 758 368 46 17 0.304360672159025 0.10479107216884 -0.0632012844270191 #D3D3D3 #9EDE9E #9EDE9E
236 1109 AKR1C4 gene 876 339 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
237 3290 HSD11B1 gene 880 391 46 17 -0.064537757609874 -0.017146350178928 -0.00667463185437622 #9EDE9E #9EDE9E #9EDE9E
239 1584 CYP11B1 gene 596 521 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
240 1589 CYP21A2 gene 649 440 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
241 6718 AKR1D1 gene 708 510 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
243 6715 SRD5A1 gene 708 605 46 17 -0.606882629825417 -0.44772575246166 -0.26665354844049 #35F435 #35F435 #6AE96A
244 1109 AKR1C4 gene 788 520 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
246 1109 AKR1C4 gene 788 607 46 17 -0.499250146051552 -0.269103575484609 -0.317242019290356 #35F435 #6AE96A #6AE96A
249 1109 AKR1C4 gene 876 650 46 17 -0.499250146051552 -0.269103575484609 -0.317242019290356 #35F435 #6AE96A #6AE96A
250 1586 CYP17A1 gene 492 593 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
251 1584 CYP11B1 gene 596 628 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
252 1589 CYP21A2 gene 650 677 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
253 1589 CYP21A2 gene 494 676 46 17 -0.0298413514672298 0.367539611436356 0.131185408508773 #9EDE9E #D3D3D3 #9EDE9E
254 3292 HSD17B1 gene 788 699 46 17 -1.41884303590631 0.414448967517521 -1.94739281748529 #00FF00 #D3D3D3 #00FF00
255 6718 AKR1D1 gene 708 750 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
256 1109 AKR1C4 gene 788 749 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
258 1584 CYP11B1 gene 597 745 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
259 6718 AKR1D1 gene 708 853 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
260 1109 AKR1C4 gene 788 853 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
263 3290 HSD11B1 gene 626 805 46 17 -0.064537757609874 -0.017146350178928 -0.00667463185437622 #9EDE9E #9EDE9E #9EDE9E
264 3291 HSD11B2 gene 674 805 46 17 0.304360672159025 0.10479107216884 -0.0632012844270191 #D3D3D3 #9EDE9E #9EDE9E
265 1586 CYP17A1 gene 650 593 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
267 3293 HSD17B3 gene 430 1176 46 17 -0.368312228133261 -0.306428331401699 -0.225743874319666 #6AE96A #6AE96A #6AE96A
268 3294 HSD17B2 gene 480 1176 46 17 -1.26426966037421 -1.01016644476647 -1.68590764826658 #00FF00 #00FF00 #00FF00
269 1584 CYP11B1 gene 510 931 46 17 -0.295562205724723 -0.252808141639831 0.110920815021343 #6AE96A #6AE96A #9EDE9E
