kegg.names labels type x y width height DCIS_1 DCIS_2 DCIS_3 DCIS_1.col DCIS_2.col DCIS_3.col
1 1029 CDKN2A gene 532 124 46 17 0.129198738972622 0.574884755521559 0.306605431691129 #BEBEBE #DF5F5F #CE8F8F
2 51343 FZR1 gene 919 536 46 17 -0.404325630326951 0.0580940181005252 0.0343435289156595 #5FDF5F #BEBEBE #BEBEBE
3 4171 MCM2 gene 553 556 46 17 -0.420218063479512 -1.43910605107271 0.965263754081307 #5FDF5F #00FF00 #FF0000
4 4998 ORC1 gene 494 556 46 17 0.986487281754076 -0.323802473665611 0.48906613926143 #FF0000 #8FCE8F #DF5F5F
5 996 CDC27 gene 919 297 46 17 1.18115250045446 -0.0272753300581571 -1.37564635454753 #FF0000 #BEBEBE #00FF00
6 996 CDC27 gene 919 519 46 17 1.18115250045446 -0.0272753300581571 -1.37564635454753 #FF0000 #BEBEBE #00FF00
7 6500 SKP1 gene 188 519 46 17 2.03605042506836 0.786993622223784 -0.218346377100623 #FF0000 #EF3030 #8FCE8F
8 6500 SKP1 gene 432 191 46 17 2.03605042506836 0.786993622223784 -0.218346377100623 #FF0000 #EF3030 #8FCE8F
9 23594 ORC6 gene 123 704 46 17 0.0966521750666871 -0.193381057494016 0.510745803552775 #BEBEBE #BEBEBE #DF5F5F
10 23595 ORC3 gene 77 687 46 17 0.249192444354561 -0.299810832445523 0.0016933153944656 #CE8F8F #8FCE8F #BEBEBE
11 5001 ORC5 gene 77 704 46 17 0.230612221462844 -0.122318142892296 -0.193305047334257 #CE8F8F #BEBEBE #BEBEBE
12 5000 ORC4 gene 123 687 46 17 0.251233833867056 0.218091200345497 0.0141793442749627 #CE8F8F #CE8F8F #BEBEBE
13 4999 ORC2 gene 123 670 46 17 0.25112768345841 0.114642579788318 0.172487324395052 #CE8F8F #BEBEBE #BEBEBE
14 4998 ORC1 gene 77 670 46 17 -0.0923310764554826 -0.0410262209675913 -0.0167346010215681 #BEBEBE #BEBEBE #BEBEBE
15 4176 MCM7 gene 245 704 46 17 -0.641047844380509 -0.363528200212155 -0.0712538318677804 #30EF30 #8FCE8F #BEBEBE
16 4175 MCM6 gene 200 704 46 17 0.0684277725914377 -0.209562258561876 0.40757122389805 #BEBEBE #8FCE8F #DF5F5F
17 4174 MCM5 gene 245 687 46 17 -0.4287468245177 -0.44068073363553 0.137020000487224 #5FDF5F #5FDF5F #BEBEBE
18 4173 MCM4 gene 200 687 46 17 0.0699677856390695 0.182547964035826 0.166959150657775 #BEBEBE #BEBEBE #BEBEBE
19 4172 MCM3 gene 245 670 46 17 0.331499553123818 -0.129234261740519 0.026593316447352 #CE8F8F #BEBEBE #BEBEBE
20 4171 MCM2 gene 200 670 46 17 0.179681494064372 -0.478648560958456 0.298373894458686 #BEBEBE #5FDF5F #CE8F8F
21 983 CDK1 gene 780 468 46 17 0.437569058462517 0.194175874742867 0.224348480148516 #DF5F5F #BEBEBE #CE8F8F
22 701 BUB1B gene 830 298 46 17 0.452962442018142 0.0766360202071255 0.671439085341416 #DF5F5F #BEBEBE #EF3030
23 5111 PCNA gene 559 359 46 17 0.847479310699809 0.41064931388339 0.31013565343739 #FF0000 #DF5F5F #CE8F8F
24 5347 PLK1 gene 862 468 46 17 -0.109670189852745 -0.093727485718448 0.220598051107586 #BEBEBE #BEBEBE #CE8F8F
25 472 ATM gene 696 163 46 17 0.604392137390508 0.136424156656158 -0.438418326031928 #EF3030 #BEBEBE #5FDF5F
26 10926 DBF4 gene 532 626 46 17 0.226837788558938 0.370956266804318 -0.242365160998583 #CE8F8F #CE8F8F #8FCE8F
27 4085 MAD2L1 gene 830 281 46 17 0.580447042502729 0.134402414357372 0.20457851359606 #DF5F5F #BEBEBE #CE8F8F
28 699 BUB1 gene 769 315 46 17 0.101966955195079 0.0441883449975018 0.0462981511571074 #BEBEBE #BEBEBE #BEBEBE
29 9184 BUB3 gene 830 315 46 17 1.11922498503267 -0.234919654951916 0.118042048302138 #FF0000 #8FCE8F #BEBEBE
30 8555 CDC14B gene 919 578 46 17 -0.408130850536873 -0.270617135838272 -0.570258165617936 #5FDF5F #8FCE8F #5FDF5F
31 7529 YWHAB gene 850 352 46 17 1.69532750730779 1.04278447544945 0.853307126917864 #FF0000 #FF0000 #FF0000
32 2810 SFN gene 638 313 46 17 -1.28642491481922 0.345253174086826 0.437721458043622 #00FF00 #CE8F8F #DF5F5F
33 1111 CHEK1 gene 696 299 46 17 -0.000171589490552293 0.0979009111290861 0.282746744215436 #BEBEBE #BEBEBE #CE8F8F
34 1026 CDKN1A gene 459 313 46 17 -0.220442884687539 1.96645905034228 0.230401121553779 #8FCE8F #FF0000 #CE8F8F
35 5591 PRKDC gene 640 163 46 17 0.585400410268735 0.667468043222595 0.155251572190767 #DF5F5F #EF3030 #BEBEBE
36 4193 MDM2 gene 532 179 46 17 -0.00880058559427077 0.000918969304350092 0.00334355370942507 #BEBEBE #BEBEBE #BEBEBE
37 1387 CREBBP gene 590 150 46 17 1.37229738660234 -0.266917228069927 -0.926858980581453 #FF0000 #8FCE8F #00FF00
38 6502 SKP2 gene 432 208 46 17 -0.29768089208216 -0.243307767743191 0.0737403033775266 #8FCE8F #8FCE8F #BEBEBE
39 9088 PKMYT1 gene 763 528 46 17 -0.145738211079515 -0.103009287777605 -0.0374483593006394 #BEBEBE #BEBEBE #BEBEBE
40 7465 WEE1 gene 704 528 46 17 -0.547124447290236 0.210307976471383 0.126596350929976 #5FDF5F #CE8F8F #BEBEBE
41 9232 PTTG1 gene 919 245 46 17 0.119554631029617 0.330090334450737 1.52741258644568 #BEBEBE #CE8F8F #FF0000
42 9700 ESPL1 gene 919 198 46 17 -0.0861128539654974 0.100078106253154 0.454815209966244 #BEBEBE #BEBEBE #DF5F5F
43 8243 SMC1A gene 895 117 46 17 0.919264825587114 -0.110042956069534 -0.236554337219202 #FF0000 #BEBEBE #8FCE8F
45 6502 SKP2 gene 188 536 46 17 -0.29768089208216 -0.243307767743191 0.0737403033775266 #8FCE8F #8FCE8F #BEBEBE
46 5925 RB1 gene 637 528 46 17 0.473520832655757 -0.127779448933837 -0.195014732288425 #DF5F5F #BEBEBE #BEBEBE
47 1647 GADD45A gene 559 313 46 17 0.080435907243625 2.75005525776949 0.545244319788831 #BEBEBE #FF0000 #DF5F5F
48 5925 RB1 gene 504 243 46 17 0.473520832655757 -0.127779448933837 -0.195014732288425 #DF5F5F #BEBEBE #BEBEBE
49 7157 TP53 gene 590 243 46 17 -0.453705392973908 0.0559209324608556 0.763676446406664 #5FDF5F #BEBEBE #EF3030
50 1027 CDKN1B gene 407 313 46 17 0.42074516427318 -2.21316191253487 -1.90192707590301 #DF5F5F #00FF00 #00FF00
51 1030 CDKN2B gene 256 313 46 17 -0.00663424979326077 -0.000396266804838952 0.0109089438061565 #BEBEBE #BEBEBE #BEBEBE
52 7040 TGFB1 gene 327 117 46 17 0.115971791685116 -0.741290510682785 -0.436096019913466 #BEBEBE #30EF30 #5FDF5F
53 4089 SMAD4 gene 327 177 46 17 0.486987406954631 -0.261473429818781 -0.294405509834617 #DF5F5F #8FCE8F #8FCE8F
54 4087 SMAD2 gene 327 160 46 17 1.21760341591561 -0.298824022044051 -0.35102039508636 #FF0000 #8FCE8F #8FCE8F
55 8317 CDC7 gene 532 609 46 17 0.165320996694866 0.0838827968147511 0.198061432164361 #BEBEBE #BEBEBE #BEBEBE
57 991 CDC20 gene 919 314 46 17 -0.0116487278835269 0.398481774907202 0.294284136420421 #BEBEBE #CE8F8F #CE8F8F
58 994 CDC25B gene 830 402 46 17 0.170168693188937 -0.0586982876392028 0.380928615523747 #BEBEBE #BEBEBE #CE8F8F
59 8318 CDC45 gene 553 528 46 17 0.0411301149007475 0.0668068612905692 0.26466767949653 #BEBEBE #BEBEBE #CE8F8F
60 990 CDC6 gene 494 528 46 17 0.00315566226752129 0.188207248486638 0.276877128835324 #BEBEBE #BEBEBE #CE8F8F
61 993 CDC25A gene 614 402 46 17 0.0283629692715976 0.0985362663953335 0.76983213873341 #BEBEBE #BEBEBE #EF3030
62 2932 GSK3B gene 170 167 46 17 0.0689001966591754 0.279159735219366 -0.0900087867162389 #BEBEBE #CE8F8F #BEBEBE
63 983 CDK1 gene 689 468 46 17 0.437569058462517 0.194175874742867 0.224348480148516 #DF5F5F #BEBEBE #CE8F8F
64 891 CCNB1 gene 780 451 46 17 0.450972366521375 0.537355108267416 0.921505656225548 #DF5F5F #DF5F5F #FF0000
65 890 CCNA2 gene 689 451 46 17 -0.310299531806544 1.19432551628208 0.135012307245542 #8FCE8F #FF0000 #BEBEBE
66 1022 CDK7 gene 552 468 46 17 0.758663091808915 0.393097477481023 0.400152552391491 #EF3030 #CE8F8F #DF5F5F
67 1017 CDK2 gene 457 468 46 17 -0.111980370889039 -0.075662005104002 0.0178215428265656 #BEBEBE #BEBEBE #BEBEBE
68 1017 CDK2 gene 335 468 46 17 -0.111980370889039 -0.075662005104002 0.0178215428265656 #BEBEBE #BEBEBE #BEBEBE
69 1019 CDK4 gene 227 468 46 17 -0.257174134361433 -0.160619563907933 0.533583446401984 #8FCE8F #BEBEBE #DF5F5F
70 902 CCNH gene 552 451 46 17 0.441440733395817 0.602617921080045 0.0812808674741348 #DF5F5F #EF3030 #BEBEBE
71 890 CCNA2 gene 457 451 46 17 -0.310299531806544 1.19432551628208 0.135012307245542 #8FCE8F #FF0000 #BEBEBE
72 898 CCNE1 gene 335 451 46 17 -0.020650921592017 -0.020309353067529 0.707263881124129 #BEBEBE #BEBEBE #EF3030
